instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
record_6729,winter,2011yr,oct,hour_22,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.54,0.5152,0.94,0.0896,3,40,43
record_6730,winter,2011yr,oct,hour_23,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.54,0.5152,0.94,0.0896,13,41,54
record_6731,winter,2011yr,oct,hour_0,no_holiday,weekday_4,workday,Mist,0.54,0.5152,0.94,0.1343,1,14,15
record_6732,winter,2011yr,oct,hour_1,no_holiday,weekday_4,workday,Mist,0.54,0.5152,0.94,0,3,9,12
record_6733,winter,2011yr,oct,hour_2,no_holiday,weekday_4,workday,Mist,0.54,0.5152,0.94,0,0,4,4
record_6734,winter,2011yr,oct,hour_3,no_holiday,weekday_4,workday,Mist,0.54,0.5152,1,0.194,2,4,6
record_6735,winter,2011yr,oct,hour_4,no_holiday,weekday_4,workday,Mist,0.54,0.5152,1,0.1045,2,5,7
record_6736,winter,2011yr,oct,hour_5,no_holiday,weekday_4,workday,Mist,0.54,0.5152,1,0.1045,1,16,17
record_6737,winter,2011yr,oct,hour_6,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.54,0.5152,1,0.0896,1,51,52
record_6738,winter,2011yr,oct,hour_7,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.54,0.5152,1,0.1343,5,76,81
record_6739,winter,2011yr,oct,hour_8,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.54,0.5152,1,0.0896,10,199,209
record_6740,winter,2011yr,oct,hour_9,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.56,0.5303,1,0.1045,3,106,109
record_6741,winter,2011yr,oct,hour_10,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.56,0.5303,1,0.1343,16,53,69
record_6742,winter,2011yr,oct,hour_11,no_holiday,weekday_4,workday,Mist,0.62,0.5758,0.83,0,8,76,84
record_6743,winter,2011yr,oct,hour_12,no_holiday,weekday_4,workday,Mist,0.62,0.5606,0.88,0,10,95,105
record_6744,winter,2011yr,oct,hour_13,no_holiday,weekday_4,workday,Mist,0.64,0.5758,0.83,0.1642,20,142,162
record_6745,winter,2011yr,oct,hour_14,no_holiday,weekday_4,workday,Clear,0.66,0.6061,0.78,0.194,22,111,133
record_6746,winter,2011yr,oct,hour_15,no_holiday,weekday_4,workday,Clear,0.66,0.6061,0.78,0.194,27,128,155
record_6747,winter,2011yr,oct,hour_16,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.74,0.2239,36,240,276
record_6748,winter,2011yr,oct,hour_17,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.62,0.5758,0.83,0.2537,47,432,479
record_6749,winter,2011yr,oct,hour_18,no_holiday,weekday_4,workday,Light Snow-Light Rain,0.62,0.5758,0.83,0.2537,20,248,268
record_6750,winter,2011yr,oct,hour_19,no_holiday,weekday_4,workday,Mist,0.62,0.5758,0.83,0.1642,18,187,205
record_6751,winter,2011yr,oct,hour_20,no_holiday,weekday_4,workday,Clear,0.62,0.5758,0.83,0.2836,15,166,181
record_6752,winter,2011yr,oct,hour_21,no_holiday,weekday_4,workday,Clear,0.62,0.5758,0.83,0.194,8,115,123
record_6753,winter,2011yr,oct,hour_22,no_holiday,weekday_4,workday,Clear,0.62,0.5758,0.83,0.194,13,101,114
record_6754,winter,2011yr,oct,hour_23,no_holiday,weekday_4,workday,Mist,0.58,0.5455,0.88,0.194,2,45,47
record_6755,winter,2011yr,oct,hour_0,no_holiday,weekday_5,workday,Clear,0.58,0.5455,0.94,0.0896,10,29,39
record_6756,winter,2011yr,oct,hour_1,no_holiday,weekday_5,workday,Clear,0.58,0.5455,0.94,0.1343,8,16,24
record_6757,winter,2011yr,oct,hour_2,no_holiday,weekday_5,workday,Clear,0.56,0.5303,0.94,0.1642,0,6,6
record_6758,winter,2011yr,oct,hour_3,no_holiday,weekday_5,workday,Clear,0.56,0.5303,0.94,0.1343,1,6,7
record_6759,winter,2011yr,oct,hour_4,no_holiday,weekday_5,workday,Clear,0.56,0.5303,0.94,0.194,0,8,8
record_6760,winter,2011yr,oct,hour_5,no_holiday,weekday_5,workday,Mist,0.56,0.5303,0.94,0.1642,0,17,17
record_6761,winter,2011yr,oct,hour_6,no_holiday,weekday_5,workday,Light Snow-Light Rain,0.56,0.5303,0.88,0.194,4,90,94
record_6762,winter,2011yr,oct,hour_7,no_holiday,weekday_5,workday,Light Snow-Light Rain,0.56,0.5303,0.88,0.194,10,137,147
record_6763,winter,2011yr,oct,hour_8,no_holiday,weekday_5,workday,Mist,0.56,0.5303,0.9,0.1642,23,186,209
record_6764,winter,2011yr,oct,hour_9,no_holiday,weekday_5,workday,Mist,0.56,0.5303,0.94,0.2239,16,164,180
record_6765,winter,2011yr,oct,hour_10,no_holiday,weekday_5,workday,Light Snow-Light Rain,0.54,0.5152,0.88,0.3582,17,108,125
record_6766,winter,2011yr,oct,hour_11,no_holiday,weekday_5,workday,Light Snow-Light Rain,0.52,0.5,0.88,0.1642,11,76,87
record_6767,winter,2011yr,oct,hour_12,no_holiday,weekday_5,workday,Light Snow-Light Rain,0.52,0.5,0.88,0.1642,13,62,75
record_6768,winter,2011yr,oct,hour_13,no_holiday,weekday_5,workday,Clear,0.56,0.5303,0.73,0.3582,18,114,132
record_6769,winter,2011yr,oct,hour_14,no_holiday,weekday_5,workday,Clear,0.62,0.6212,0.43,0.3582,37,119,156
record_6770,winter,2011yr,oct,hour_15,no_holiday,weekday_5,workday,Clear,0.62,0.6212,0.43,0.2836,61,169,230
record_6771,winter,2011yr,oct,hour_16,no_holiday,weekday_5,workday,Clear,0.6,0.6212,0.43,0.2239,80,264,344
record_6772,winter,2011yr,oct,hour_17,no_holiday,weekday_5,workday,Clear,0.58,0.5455,0.46,0.4179,55,426,481
record_6773,winter,2011yr,oct,hour_18,no_holiday,weekday_5,workday,Clear,0.54,0.5152,0.39,0.2836,62,361,423
record_6774,winter,2011yr,oct,hour_19,no_holiday,weekday_5,workday,Clear,0.54,0.5152,0.39,0.3284,27,221,248
record_6775,winter,2011yr,oct,hour_20,no_holiday,weekday_5,workday,Clear,0.52,0.5,0.42,0.194,19,177,196
record_6776,winter,2011yr,oct,hour_21,no_holiday,weekday_5,workday,Clear,0.5,0.4848,0.45,0.194,22,156,178
record_6777,winter,2011yr,oct,hour_22,no_holiday,weekday_5,workday,Clear,0.46,0.4545,0.59,0.2239,20,123,143
record_6778,winter,2011yr,oct,hour_23,no_holiday,weekday_5,workday,Clear,0.46,0.4545,0.59,0.1642,15,80,95
record_6779,winter,2011yr,oct,hour_0,no_holiday,weekday_6,not_workday,Clear,0.46,0.4545,0.55,0.1045,18,88,106
record_6780,winter,2011yr,oct,hour_1,no_holiday,weekday_6,not_workday,Clear,0.46,0.4545,0.55,0.2537,9,64,73
record_6781,winter,2011yr,oct,hour_2,no_holiday,weekday_6,not_workday,Clear,0.46,0.4545,0.59,0.194,17,39,56
record_6782,winter,2011yr,oct,hour_3,no_holiday,weekday_6,not_workday,Clear,0.44,0.4394,0.62,0.194,5,18,23
record_6783,winter,2011yr,oct,hour_4,no_holiday,weekday_6,not_workday,Clear,0.42,0.4242,0.67,0.1343,0,6,6
record_6784,winter,2011yr,oct,hour_5,no_holiday,weekday_6,not_workday,Clear,0.42,0.4242,0.71,0.1642,1,6,7
record_6785,winter,2011yr,oct,hour_6,no_holiday,weekday_6,not_workday,Clear,0.4,0.4091,0.71,0,5,15,20
record_6786,winter,2011yr,oct,hour_7,no_holiday,weekday_6,not_workday,Clear,0.4,0.4091,0.76,0.1045,17,40,57
record_6787,winter,2011yr,oct,hour_8,no_holiday,weekday_6,not_workday,Clear,0.46,0.4545,0.59,0.2836,24,101,125
record_6788,winter,2011yr,oct,hour_9,no_holiday,weekday_6,not_workday,Clear,0.52,0.5,0.48,0.2985,50,157,207
record_6789,winter,2011yr,oct,hour_10,no_holiday,weekday_6,not_workday,Clear,0.54,0.5152,0.45,0.4478,115,207,322
record_6790,winter,2011yr,oct,hour_11,no_holiday,weekday_6,not_workday,Clear,0.56,0.5303,0.4,0.3881,153,221,374
record_6791,winter,2011yr,oct,hour_12,no_holiday,weekday_6,not_workday,Clear,0.58,0.5455,0.35,0.5522,195,261,456
record_6792,winter,2011yr,oct,hour_13,no_holiday,weekday_6,not_workday,Clear,0.6,0.6212,0.35,0.4627,171,223,394
record_6793,winter,2011yr,oct,hour_14,no_holiday,weekday_6,not_workday,Clear,0.6,0.6212,0.33,0.4627,242,230,472
record_6794,winter,2011yr,oct,hour_15,no_holiday,weekday_6,not_workday,Clear,0.62,0.6212,0.31,0.4925,166,211,377
record_6795,winter,2011yr,oct,hour_16,no_holiday,weekday_6,not_workday,Clear,0.62,0.6212,0.29,0.3881,179,264,443
record_6796,winter,2011yr,oct,hour_17,no_holiday,weekday_6,not_workday,Clear,0.58,0.5455,0.32,0.2836,177,264,441
record_6797,winter,2011yr,oct,hour_18,no_holiday,weekday_6,not_workday,Clear,0.54,0.5152,0.39,0.194,121,251,372
record_6798,winter,2011yr,oct,hour_19,no_holiday,weekday_6,not_workday,Clear,0.5,0.4848,0.51,0.1343,61,177,238
record_6799,winter,2011yr,oct,hour_20,no_holiday,weekday_6,not_workday,Clear,0.5,0.4848,0.48,0.1343,42,137,179
record_6800,winter,2011yr,oct,hour_21,no_holiday,weekday_6,not_workday,Clear,0.5,0.4848,0.42,0.2239,53,115,168
record_6801,winter,2011yr,oct,hour_22,no_holiday,weekday_6,not_workday,Clear,0.5,0.4848,0.36,0.1343,45,121,166
record_6802,winter,2011yr,oct,hour_23,no_holiday,weekday_6,not_workday,Clear,0.48,0.4697,0.41,0.1642,33,102,135
record_6803,winter,2011yr,oct,hour_0,no_holiday,weekday_0,not_workday,Clear,0.46,0.4545,0.44,0.1343,22,85,107
record_6804,winter,2011yr,oct,hour_1,no_holiday,weekday_0,not_workday,Clear,0.44,0.4394,0.47,0.1343,13,64,77
record_6805,winter,2011yr,oct,hour_2,no_holiday,weekday_0,not_workday,Clear,0.42,0.4242,0.54,0.1343,13,52,65
record_6806,winter,2011yr,oct,hour_3,no_holiday,weekday_0,not_workday,Clear,0.42,0.4242,0.54,0.1343,11,31,42
record_6807,winter,2011yr,oct,hour_4,no_holiday,weekday_0,not_workday,Clear,0.42,0.4242,0.54,0.194,5,7,12
record_6808,winter,2011yr,oct,hour_5,no_holiday,weekday_0,not_workday,Clear,0.42,0.4242,0.54,0.1642,1,6,7
record_6809,winter,2011yr,oct,hour_6,no_holiday,weekday_0,not_workday,Clear,0.38,0.3939,0.66,0.1642,3,7,10
record_6810,winter,2011yr,oct,hour_7,no_holiday,weekday_0,not_workday,Clear,0.4,0.4091,0.62,0.1343,9,39,48
record_6811,winter,2011yr,oct,hour_8,no_holiday,weekday_0,not_workday,Clear,0.44,0.4394,0.62,0.194,28,71,99
record_6812,winter,2011yr,oct,hour_9,no_holiday,weekday_0,not_workday,Clear,0.5,0.4848,0.45,0.2239,39,151,190
record_6813,winter,2011yr,oct,hour_10,no_holiday,weekday_0,not_workday,Clear,0.54,0.5152,0.45,0.2537,121,226,347
record_6814,winter,2011yr,oct,hour_11,no_holiday,weekday_0,not_workday,Clear,0.56,0.5303,0.35,0.2836,159,218,377
record_6815,winter,2011yr,oct,hour_12,no_holiday,weekday_0,not_workday,Clear,0.58,0.5455,0.35,0.2537,167,277,444
record_6816,winter,2011yr,oct,hour_13,no_holiday,weekday_0,not_workday,Clear,0.6,0.6212,0.35,0.2985,169,269,438
record_6817,winter,2011yr,oct,hour_14,no_holiday,weekday_0,not_workday,Clear,0.6,0.6212,0.4,0.2985,204,258,462
record_6818,winter,2011yr,oct,hour_15,no_holiday,weekday_0,not_workday,Clear,0.62,0.6212,0.35,0.3881,182,230,412
record_6819,winter,2011yr,oct,hour_16,no_holiday,weekday_0,not_workday,Clear,0.6,0.6212,0.46,0.3881,177,289,466
record_6820,winter,2011yr,oct,hour_17,no_holiday,weekday_0,not_workday,Clear,0.58,0.5455,0.49,0.4627,152,253,405
record_6821,winter,2011yr,oct,hour_18,no_holiday,weekday_0,not_workday,Clear,0.56,0.5303,0.49,0.4478,102,226,328
record_6822,winter,2011yr,oct,hour_19,no_holiday,weekday_0,not_workday,Clear,0.54,0.5152,0.52,0.3881,52,181,233
record_6823,winter,2011yr,oct,hour_20,no_holiday,weekday_0,not_workday,Clear,0.54,0.5152,0.52,0.4627,49,129,178
record_6824,winter,2011yr,oct,hour_21,no_holiday,weekday_0,not_workday,Clear,0.54,0.5152,0.52,0.3881,14,88,102
record_6825,winter,2011yr,oct,hour_22,no_holiday,weekday_0,not_workday,Clear,0.56,0.5303,0.49,0.4179,42,88,130
record_6826,winter,2011yr,oct,hour_23,no_holiday,weekday_0,not_workday,Clear,0.56,0.5303,0.52,0.4179,14,48,62
record_6827,winter,2011yr,oct,hour_0,no_holiday,weekday_1,workday,Clear,0.54,0.5152,0.56,0.3284,12,25,37
record_6828,winter,2011yr,oct,hour_1,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.54,0.3881,2,15,17
record_6829,winter,2011yr,oct,hour_2,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.54,0.3881,4,3,7
record_6830,winter,2011yr,oct,hour_3,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.49,0.194,0,2,2
record_6831,winter,2011yr,oct,hour_4,no_holiday,weekday_1,workday,Clear,0.52,0.5,0.59,0.1642,2,3,5
record_6832,winter,2011yr,oct,hour_5,no_holiday,weekday_1,workday,Clear,0.5,0.4848,0.63,0.2985,1,28,29
record_6833,winter,2011yr,oct,hour_6,no_holiday,weekday_1,workday,Clear,0.5,0.4848,0.55,0.2537,7,107,114
record_6834,winter,2011yr,oct,hour_7,no_holiday,weekday_1,workday,Mist,0.5,0.4848,0.55,0.1642,10,299,309
record_6835,winter,2011yr,oct,hour_8,no_holiday,weekday_1,workday,Mist,0.5,0.4848,0.51,0.2537,33,381,414
record_6836,winter,2011yr,oct,hour_9,no_holiday,weekday_1,workday,Mist,0.5,0.4848,0.45,0.2836,26,180,206
record_6837,winter,2011yr,oct,hour_10,no_holiday,weekday_1,workday,Clear,0.52,0.5,0.45,0.1642,43,92,135
record_6838,winter,2011yr,oct,hour_11,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.43,0,35,131,166
record_6839,winter,2011yr,oct,hour_12,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.4,0.0896,39,166,205
record_6840,winter,2011yr,oct,hour_13,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.46,0.0896,49,156,205
record_6841,winter,2011yr,oct,hour_14,no_holiday,weekday_1,workday,Clear,0.58,0.5455,0.49,0.194,44,122,166
record_6842,winter,2011yr,oct,hour_15,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.6,0.2537,66,142,208
record_6843,winter,2011yr,oct,hour_16,no_holiday,weekday_1,workday,Clear,0.58,0.5455,0.56,0.2537,64,238,302
record_6844,winter,2011yr,oct,hour_17,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.64,0.1343,80,540,620
record_6845,winter,2011yr,oct,hour_18,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.6,0,49,469,518
record_6846,winter,2011yr,oct,hour_19,no_holiday,weekday_1,workday,Clear,0.54,0.5152,0.68,0.1045,45,288,333
record_6847,winter,2011yr,oct,hour_20,no_holiday,weekday_1,workday,Clear,0.52,0.5,0.77,0.1045,40,189,229
record_6848,winter,2011yr,oct,hour_21,no_holiday,weekday_1,workday,Clear,0.5,0.4848,0.77,0.1045,36,141,177
record_6849,winter,2011yr,oct,hour_22,no_holiday,weekday_1,workday,Clear,0.5,0.4848,0.77,0,16,88,104
record_6850,winter,2011yr,oct,hour_23,no_holiday,weekday_1,workday,Mist,0.48,0.4697,0.88,0,10,52,62
record_6851,winter,2011yr,oct,hour_0,no_holiday,weekday_2,workday,Clear,0.48,0.4697,0.82,0,8,23,31
record_6852,winter,2011yr,oct,hour_1,no_holiday,weekday_2,workday,Mist,0.46,0.4545,0.88,0,4,7,11
record_6853,winter,2011yr,oct,hour_2,no_holiday,weekday_2,workday,Clear,0.44,0.4394,0.94,0.0896,1,4,5
record_6854,winter,2011yr,oct,hour_3,no_holiday,weekday_2,workday,Clear,0.44,0.4394,0.94,0.0896,0,1,1
record_6855,winter,2011yr,oct,hour_4,no_holiday,weekday_2,workday,Mist,0.44,0.4394,0.94,0.1045,0,4,4
record_6856,winter,2011yr,oct,hour_5,no_holiday,weekday_2,workday,Mist,0.46,0.4545,0.88,0,2,19,21
record_6857,winter,2011yr,oct,hour_6,no_holiday,weekday_2,workday,Clear,0.46,0.4545,0.82,0.0896,4,105,109
record_6858,winter,2011yr,oct,hour_7,no_holiday,weekday_2,workday,Clear,0.46,0.4545,0.88,0.0896,15,326,341
record_6859,winter,2011yr,oct,hour_8,no_holiday,weekday_2,workday,Clear,0.5,0.4848,0.77,0.0896,25,474,499
record_6860,winter,2011yr,oct,hour_9,no_holiday,weekday_2,workday,Mist,0.52,0.5,0.77,0.0896,29,198,227
record_6861,winter,2011yr,oct,hour_10,no_holiday,weekday_2,workday,Mist,0.56,0.5303,0.68,0,27,75,102
record_6862,winter,2011yr,oct,hour_11,no_holiday,weekday_2,workday,Mist,0.6,0.6212,0.49,0.1045,35,112,147
record_6863,winter,2011yr,oct,hour_12,no_holiday,weekday_2,workday,Mist,0.62,0.6212,0.43,0.0896,42,159,201
record_6864,winter,2011yr,oct,hour_13,no_holiday,weekday_2,workday,Mist,0.64,0.6212,0.38,0.194,48,171,219
record_6865,winter,2011yr,oct,hour_14,no_holiday,weekday_2,workday,Mist,0.62,0.6212,0.41,0.1642,32,137,169
record_6866,winter,2011yr,oct,hour_15,no_holiday,weekday_2,workday,Clear,0.62,0.6212,0.5,0.194,66,139,205
record_6867,winter,2011yr,oct,hour_16,no_holiday,weekday_2,workday,Clear,0.62,0.6212,0.57,0.2537,58,246,304
record_6868,winter,2011yr,oct,hour_17,no_holiday,weekday_2,workday,Clear,0.6,0.6061,0.6,0.1343,72,553,625
record_6869,winter,2011yr,oct,hour_18,no_holiday,weekday_2,workday,Clear,0.56,0.5303,0.68,0.1045,58,512,570
record_6870,winter,2011yr,oct,hour_19,no_holiday,weekday_2,workday,Clear,0.56,0.5303,0.6,0.1045,31,286,317
record_6871,winter,2011yr,oct,hour_20,no_holiday,weekday_2,workday,Clear,0.54,0.5152,0.64,0.1642,23,204,227
record_6872,winter,2011yr,oct,hour_21,no_holiday,weekday_2,workday,Mist,0.54,0.5152,0.68,0.1343,28,178,206
record_6873,winter,2011yr,oct,hour_22,no_holiday,weekday_2,workday,Mist,0.52,0.5,0.77,0.1642,22,115,137
record_6874,winter,2011yr,oct,hour_23,no_holiday,weekday_2,workday,Mist,0.52,0.5,0.77,0.194,7,63,70
record_6875,winter,2011yr,oct,hour_0,no_holiday,weekday_3,workday,Mist,0.52,0.5,0.77,0.194,11,23,34
record_6876,winter,2011yr,oct,hour_1,no_holiday,weekday_3,workday,Mist,0.52,0.5,0.77,0.194,7,9,16
record_6877,winter,2011yr,oct,hour_2,no_holiday,weekday_3,workday,Mist,0.52,0.5,0.77,0.194,1,6,7
record_6878,winter,2011yr,oct,hour_4,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.5,0.4848,0.94,0.194,0,3,3
record_6879,winter,2011yr,oct,hour_5,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.5,0.4848,1,0.1045,0,3,3
record_6880,winter,2011yr,oct,hour_6,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.83,0.2537,3,28,31
record_6881,winter,2011yr,oct,hour_7,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.77,0.2537,1,67,68
record_6882,winter,2011yr,oct,hour_8,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.54,0.5152,0.7,0.4925,10,200,210
record_6883,winter,2011yr,oct,hour_9,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.88,0.4925,17,185,202
record_6884,winter,2011yr,oct,hour_10,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.88,0.4925,14,109,123
record_6885,winter,2011yr,oct,hour_11,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.94,0.2537,33,116,149
record_6886,winter,2011yr,oct,hour_12,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.52,0.5,0.94,0.3284,13,117,130
record_6887,winter,2011yr,oct,hour_13,no_holiday,weekday_3,workday,Mist,0.54,0.5152,0.94,0.2836,20,86,106
record_6888,winter,2011yr,oct,hour_14,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.54,0.5152,0.94,0.1642,17,80,97
record_6889,winter,2011yr,oct,hour_15,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.54,0.5152,1,0.1343,21,99,120
record_6890,winter,2011yr,oct,hour_16,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.56,0.5303,0.94,0.1642,21,180,201
record_6891,winter,2011yr,oct,hour_17,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.56,0.5303,0.94,0.1642,11,170,181
record_6892,winter,2011yr,oct,hour_18,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.56,0.5303,1,0.1642,8,132,140
record_6893,winter,2011yr,oct,hour_19,no_holiday,weekday_3,workday,Mist,0.6,0.5455,0.88,0.1343,8,189,197
record_6894,winter,2011yr,oct,hour_20,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.6,0.5152,0.94,0.0896,5,140,145
record_6895,winter,2011yr,oct,hour_21,no_holiday,weekday_3,workday,Mist,0.58,0.5455,0.94,0.1343,6,79,85
record_6896,winter,2011yr,oct,hour_22,no_holiday,weekday_3,workday,Mist,0.58,0.5455,0.94,0.3582,13,94,107
record_6897,winter,2011yr,oct,hour_23,no_holiday,weekday_3,workday,Mist,0.58,0.5455,0.94,0.3582,14,55,69
record_6898,winter,2011yr,oct,hour_0,no_holiday,weekday_4,workday,Clear,0.56,0.5303,0.94,0.2985,4,22,26
record_6899,winter,2011yr,oct,hour_1,no_holiday,weekday_4,workday,Clear,0.56,0.5303,0.88,0.3582,4,11,15
record_6900,winter,2011yr,oct,hour_2,no_holiday,weekday_4,workday,Clear,0.56,0.5303,0.88,0.4478,0,4,4
record_6901,winter,2011yr,oct,hour_3,no_holiday,weekday_4,workday,Clear,0.5,0.4848,0.82,0.4627,0,1,1
record_6902,winter,2011yr,oct,hour_4,no_holiday,weekday_4,workday,Clear,0.5,0.4848,0.82,0.4627,2,6,8
record_6903,winter,2011yr,oct,hour_5,no_holiday,weekday_4,workday,Clear,0.48,0.4697,0.82,0.3582,2,24,26
record_6904,winter,2011yr,oct,hour_6,no_holiday,weekday_4,workday,Clear,0.44,0.4394,0.82,0.4179,5,87,92
record_6905,winter,2011yr,oct,hour_7,no_holiday,weekday_4,workday,Clear,0.42,0.4242,0.77,0.4478,15,303,318
record_6906,winter,2011yr,oct,hour_8,no_holiday,weekday_4,workday,Clear,0.44,0.4394,0.67,0.5224,17,409,426
record_6907,winter,2011yr,oct,hour_9,no_holiday,weekday_4,workday,Clear,0.44,0.4394,0.67,0.5821,26,197,223
record_6908,winter,2011yr,oct,hour_10,no_holiday,weekday_4,workday,Clear,0.46,0.4545,0.59,0.4478,25,105,130
record_6909,winter,2011yr,oct,hour_11,no_holiday,weekday_4,workday,Clear,0.48,0.4697,0.55,0.5224,30,99,129
record_6910,winter,2011yr,oct,hour_12,no_holiday,weekday_4,workday,Clear,0.48,0.4697,0.48,0.5224,28,171,199
record_6911,winter,2011yr,oct,hour_13,no_holiday,weekday_4,workday,Clear,0.5,0.4848,0.45,0.5821,28,136,164
record_6912,winter,2011yr,oct,hour_14,no_holiday,weekday_4,workday,Mist,0.48,0.4697,0.48,0.5522,38,117,155
record_6913,winter,2011yr,oct,hour_15,no_holiday,weekday_4,workday,Mist,0.48,0.4697,0.51,0.4478,22,138,160
record_6914,winter,2011yr,oct,hour_16,no_holiday,weekday_4,workday,Mist,0.48,0.4697,0.51,0.4478,31,203,234
record_6915,winter,2011yr,oct,hour_17,no_holiday,weekday_4,workday,Mist,0.48,0.4697,0.48,0.3881,56,438,494
record_6916,winter,2011yr,oct,hour_18,no_holiday,weekday_4,workday,Mist,0.46,0.4545,0.51,0.2985,39,430,469
record_6917,winter,2011yr,oct,hour_19,no_holiday,weekday_4,workday,Clear,0.46,0.4545,0.51,0.3582,20,278,298
record_6918,winter,2011yr,oct,hour_20,no_holiday,weekday_4,workday,Mist,0.46,0.4545,0.51,0.3284,34,207,241
record_6919,winter,2011yr,oct,hour_21,no_holiday,weekday_4,workday,Clear,0.44,0.4394,0.51,0.2985,16,149,165
record_6920,winter,2011yr,oct,hour_22,no_holiday,weekday_4,workday,Clear,0.44,0.4394,0.51,0.3284,22,106,128
record_6921,winter,2011yr,oct,hour_23,no_holiday,weekday_4,workday,Clear,0.42,0.4242,0.58,0.2537,7,83,90
record_6922,winter,2011yr,oct,hour_0,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.62,0.2537,8,42,50
record_6923,winter,2011yr,oct,hour_1,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.62,0.2239,7,19,26
record_6924,winter,2011yr,oct,hour_2,no_holiday,weekday_5,workday,Clear,0.38,0.3939,0.66,0.1642,6,12,18
record_6925,winter,2011yr,oct,hour_3,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.71,0.1343,0,7,7
record_6926,winter,2011yr,oct,hour_4,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.71,0.1642,0,6,6
record_6927,winter,2011yr,oct,hour_5,no_holiday,weekday_5,workday,Clear,0.34,0.3333,0.76,0.194,0,31,31
record_6928,winter,2011yr,oct,hour_6,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.71,0.1642,7,78,85
record_6929,winter,2011yr,oct,hour_7,no_holiday,weekday_5,workday,Clear,0.36,0.3485,0.71,0.1642,5,228,233
record_6930,winter,2011yr,oct,hour_8,no_holiday,weekday_5,workday,Clear,0.4,0.4091,0.62,0.194,16,386,402
record_6931,winter,2011yr,oct,hour_9,no_holiday,weekday_5,workday,Mist,0.42,0.4242,0.58,0.1343,33,189,222
